(('195', '195', '195', '195', '195'), 399)
(('43', '43', '168', '43', '265'), 2)
(('168', '168', '265', '340', '168'), 2)
(('265', '265', '3', '43', '3'), 2)
(('146', '168', '146', '3', '265'), 2)
(('43', '3', '3', '265', '265'), 2)
(('168', '3', '146', '168', '168'), 2)
(('142', '142', '142', '146', '146'), 2)
(('265', '168', '146', '3', '168'), 2)
(('102', '265', '265', '102', '168'), 2)
(('3', '43', '265', '3', '265'), 2)
(('3', '142', '142', '265', '146'), 2)
(('265', '43', '3', '265', '168'), 2)
(('3', '142', '3', '104', '3'), 2)
(('265', '168', '168', '146', '265'), 2)
(('175', '175', '142', '3', '265'), 2)
(('265', '168', '168', '168', '146'), 2)
(('91', '5', '6', '91', '5'), 2)
(('265', '265', '146', '3', '142'), 2)
(('3', '3', '265', '3', '43'), 2)
(('3', '3', '3', '175', '142'), 2)
(('146', '142', '175', '119', '265'), 2)
(('3', '265', '142', '265', '142'), 2)
(('6', '91', '6', '5', '3'), 2)
(('3', '265', '265', '265', '43'), 2)
(('3', '265', '265', '146', '168'), 2)
(('3', '43', '43', '265', '3'), 2)
(('43', '3', '168', '43', '265'), 2)
(('43', '265', '43', '168', '265'), 2)
(('175', '175', '146', '3', '142'), 2)
(('265', '142', '3', '3', '265'), 2)
(('146', '168', '265', '168', '3'), 2)
(('142', '142', '3', '119', '142'), 2)
(('142', '142', '265', '265', '142'), 2)
(('265', '3', '168', '43', '43'), 2)
(('168', '3', '3', '168', '146'), 2)
(('3', '146', '265', '3', '265'), 2)
(('142', '3', '3', '104', '3'), 2)
(('168', '168', '78', '265', '265'), 2)
(('265', '168', '168', '43', '265'), 2)
(('265', '265', '43', '43', '265'), 2)
(('265', '265', '142', '142', '142'), 2)
(('142', '142', '3', '265', '146'), 2)
(('265', '3', '78', '3', '3'), 2)
(('142', '146', '3', '142', '175'), 2)
(('265', '104', '3', '3', '146'), 2)
(('265', '3', '43', '3', '168'), 2)
(('142', '142', '265', '142', '175'), 2)
(('43', '265', '168', '168', '168'), 2)
(('265', '146', '265', '168', '168'), 2)
(('265', '142', '3', '104', '3'), 2)
(('146', '146', '146', '146', '104'), 2)
(('265', '265', '265', '146', '142'), 2)
(('43', '168', '43', '43', '265'), 2)
(('142', '142', '175', '3', '142'), 2)
(('175', '142', '142', '142', '146'), 2)
(('265', '142', '265', '3', '175'), 2)
(('3', '3', '168', '146', '3'), 2)
(('146', '265', '265', '3', '265'), 2)
(('175', '146', '175', '175', '265'), 2)
(('3', '168', '265', '43', '265'), 2)
(('3', '104', '3', '3', '175'), 2)
(('265', '175', '175', '142', '265'), 2)
(('104', '146', '3', '146', '146'), 2)
(('78', '78', '78', '3', '3'), 2)
(('175', '142', '142', '3', '142'), 2)
(('265', '168', '43', '3', '265'), 2)
(('3', '3', '175', '142', '175'), 2)
(('175', '119', '142', '142', '142'), 2)
(('3', '195', '265', '168', '168'), 2)
(('146', '142', '175', '142', '265'), 2)
(('175', '175', '146', '175', '175'), 2)
(('265', '3', '142', '265', '104'), 2)
(('3', '265', '3', '104', '3'), 2)
(('265', '340', '265', '3', '265'), 2)
(('104', '3', '3', '142', '3'), 2)
(('3', '3', '3', '142', '142'), 2)
(('3', '3', '3', '3', '5'), 2)
(('142', '142', '175', '265', '104'), 2)
(('3', '175', '175', '142', '142'), 2)
(('78', '265', '168', '168', '168'), 2)
(('3', '168', '3', '43', '168'), 2)
(('195', '195', '5', '5', '5'), 2)
(('265', '43', '43', '3', '168'), 2)
(('3', '168', '195', '78', '78'), 2)
(('146', '265', '3', '265', '168'), 2)
(('119', '142', '142', '142', '265'), 2)
(('265', '168', '3', '43', '168'), 2)
(('146', '3', '175', '265', '142'), 2)
(('142', '142', '142', '3', '119'), 2)
(('168', '265', '146', '265', '265'), 2)
(('142', '175', '142', '142', '175'), 2)
(('168', '146', '168', '168', '265'), 2)
(('3', '265', '265', '142', '142'), 2)
(('265', '43', '43', '168', '43'), 2)
(('3', '3', '168', '265', '146'), 2)
(('146', '104', '265', '3', '146'), 2)
(('265', '146', '104', '265', '265'), 2)
(('43', '43', '168', '168', '3'), 2)
(('102', '265', '102', '168', '265'), 2)
(('142', '3', '142', '175', '142'), 2)
(('142', '3', '175', '142', '3'), 2)
(('3', '265', '265', '3', '43'), 2)
(('142', '146', '142', '175', '142'), 2)
(('142', '146', '146', '146', '142'), 2)
(('175', '142', '3', '142', '3'), 2)
(('168', '168', '43', '43', '168'), 2)
(('168', '146', '168', '146', '168'), 2)
(('168', '265', '168', '43', '3'), 2)
(('175', '142', '3', '265', '146'), 2)
(('142', '265', '142', '104', '3'), 2)
(('142', '142', '265', '146', '265'), 2)
(('142', '265', '146', '142', '265'), 2)
(('43', '3', '3', '168', '265'), 2)
(('43', '265', '43', '3', '168'), 2)
(('142', '142', '265', '175', '142'), 2)
(('78', '168', '265', '168', '265'), 2)
(('3', '3', '33', '4', '4'), 2)
(('265', '265', '3', '265', '43'), 2)
(('3', '142', '175', '175', '142'), 2)
(('175', '146', '142', '142', '3'), 2)
(('168', '168', '146', '3', '168'), 2)
(('142', '265', '142', '142', '265'), 2)
(('265', '3', '175', '265', '175'), 2)
(('3', '142', '265', '265', '142'), 2)
(('142', '3', '3', '142', '142'), 2)
(('142', '142', '175', '175', '146'), 2)
(('168', '3', '3', '146', '168'), 2)
(('104', '265', '3', '3', '142'), 2)
(('43', '3', '3', '265', '3'), 2)
(('265', '142', '146', '146', '3'), 2)
(('142', '142', '146', '119', '142'), 2)
(('146', '168', '168', '265', '265'), 2)
(('265', '168', '265', '265', '340'), 2)
(('265', '4', '168', '168', '168'), 2)
(('104', '142', '265', '142', '142'), 2)
(('265', '265', '168', '340', '168'), 2)
(('4', '3', '3', '33', '4'), 2)
(('104', '265', '146', '142', '142'), 2)
(('78', '78', '78', '5', '192'), 2)
(('142', '146', '3', '142', '3'), 2)
(('265', '265', '3', '168', '340'), 2)
(('3', '168', '43', '168', '168'), 2)
(('175', '142', '142', '265', '142'), 2)
(('5', '5', '195', '3', '5'), 2)
(('3', '3', '142', '3', '142'), 2)
(('3', '142', '142', '3', '3'), 2)
(('265', '142', '265', '142', '265'), 2)
(('168', '168', '43', '265', '3'), 2)
(('3', '142', '104', '3', '142'), 2)
(('265', '168', '340', '168', '168'), 2)
(('142', '3', '3', '265', '3'), 2)
(('142', '119', '142', '265', '175'), 2)
(('104', '142', '146', '104', '142'), 2)
(('142', '265', '142', '3', '142'), 2)
(('265', '142', '265', '265', '146'), 2)
(('265', '3', '265', '78', '265'), 2)
(('265', '265', '3', '3', '146'), 2)
(('3', '3', '175', '175', '142'), 2)
(('104', '104', '146', '146', '142'), 2)
(('265', '146', '168', '265', '168'), 2)
(('265', '43', '3', '3', '3'), 2)
(('142', '142', '142', '175', '3'), 2)
(('195', '195', '195', '6', '195'), 2)
(('3', '3', '142', '104', '3'), 2)
(('3', '5', '3', '5', '3'), 2)
(('142', '104', '104', '142', '142'), 2)
(('142', '175', '142', '146', '142'), 2)
(('142', '3', '265', '175', '265'), 2)
(('168', '43', '43', '3', '265'), 2)
(('146', '142', '265', '142', '175'), 2)
(('3', '175', '142', '142', '3'), 2)
(('43', '168', '168', '43', '168'), 2)
(('265', '104', '146', '265', '142'), 2)
(('168', '3', '78', '3', '3'), 2)
(('265', '168', '265', '265', '146'), 2)
(('43', '168', '168', '265', '3'), 2)
(('3', '168', '265', '43', '168'), 2)
(('3', '265', '3', '168', '43'), 2)
(('142', '146', '265', '146', '3'), 2)
(('3', '3', '175', '146', '265'), 2)
(('142', '142', '175', '142', '175'), 2)
(('3', '3', '43', '3', '265'), 2)
(('265', '43', '168', '43', '168'), 2)
(('146', '142', '146', '265', '146'), 2)
(('43', '3', '3', '3', '265'), 2)
(('119', '146', '3', '142', '142'), 2)
(('142', '142', '146', '104', '3'), 2)
(('6', '3', '5', '6', '3'), 2)
(('142', '146', '3', '265', '142'), 2)
(('142', '142', '265', '265', '175'), 2)
(('3', '168', '3', '265', '146'), 2)
(('43', '265', '265', '43', '3'), 2)
(('6', '5', '5', '5', '6'), 2)
(('142', '146', '119', '142', '142'), 2)
(('146', '146', '265', '142', '265'), 2)
(('168', '265', '3', '43', '3'), 2)
(('142', '104', '265', '146', '142'), 2)
(('142', '265', '142', '3', '146'), 2)
(('142', '142', '3', '142', '3'), 2)
(('142', '265', '146', '142', '142'), 2)
(('146', '265', '3', '265', '3'), 2)
(('146', '168', '265', '168', '265'), 2)
(('265', '142', '3', '175', '142'), 2)
(('104', '3', '265', '3', '142'), 2)
(('6', '195', '5', '195', '195'), 2)
(('168', '43', '168', '168', '168'), 2)
(('146', '265', '265', '146', '3'), 2)
(('265', '265', '265', '43', '43'), 2)
(('265', '265', '146', '142', '3'), 2)
(('265', '102', '102', '265', '168'), 2)
(('168', '168', '3', '146', '168'), 2)
(('265', '3', '142', '142', '265'), 2)
(('45', '3', '19', '19', '19'), 2)
(('3', '265', '175', '142', '104'), 2)
(('142', '142', '142', '146', '104'), 2)
(('3', '3', '146', '104', '142'), 2)
(('265', '3', '142', '175', '175'), 2)
(('142', '3', '146', '146', '265'), 2)
(('265', '142', '146', '142', '265'), 2)
(('142', '142', '3', '3', '175'), 2)
(('142', '265', '3', '142', '146'), 2)
(('142', '265', '265', '175', '146'), 2)
(('3', '175', '265', '175', '175'), 2)
(('265', '3', '168', '168', '146'), 2)
(('3', '265', '146', '265', '265'), 2)
(('78', '265', '265', '168', '265'), 2)
(('142', '265', '265', '142', '146'), 2)
(('265', '168', '195', '168', '168'), 2)
(('142', '146', '142', '119', '142'), 2)
(('175', '142', '3', '265', '175'), 2)
(('146', '146', '265', '146', '265'), 2)
(('265', '43', '43', '43', '265'), 2)
(('3', '5', '3', '5', '5'), 2)
(('142', '104', '3', '142', '146'), 2)
(('197', '192', '3', '5', '197'), 2)
(('265', '175', '175', '142', '3'), 2)
(('265', '3', '142', '146', '142'), 2)
(('142', '146', '142', '146', '142'), 2)
(('142', '3', '142', '3', '3'), 2)
(('119', '142', '265', '175', '142'), 2)
(('265', '3', '175', '142', '265'), 2)
(('142', '175', '142', '104', '142'), 2)
(('3', '43', '265', '168', '265'), 2)
(('5', '78', '78', '78', '78'), 2)
(('175', '3', '142', '142', '142'), 2)
(('168', '43', '43', '168', '265'), 2)
(('175', '142', '3', '3', '142'), 2)
(('78', '78', '265', '3', '265'), 2)
(('175', '142', '175', '142', '175'), 2)
(('146', '3', '175', '142', '142'), 2)
(('3', '265', '142', '142', '104'), 2)
(('142', '142', '3', '265', '119'), 2)
(('3', '3', '3', '3', '142'), 2)
(('3', '6', '6', '6', '3'), 2)
(('3', '3', '43', '3', '168'), 2)
(('142', '146', '146', '265', '265'), 2)
(('168', '168', '168', '146', '146'), 2)
(('3', '6', '5', '3', '5'), 2)
(('3', '265', '142', '3', '175'), 2)
(('175', '142', '265', '142', '265'), 2)
(('142', '119', '3', '175', '142'), 2)
(('265', '265', '265', '146', '265'), 2)
(('146', '168', '168', '146', '3'), 2)
(('265', '175', '142', '142', '175'), 2)
(('104', '265', '146', '142', '3'), 2)
(('142', '265', '142', '175', '175'), 2)
(('142', '104', '3', '142', '142'), 2)
(('168', '102', '265', '168', '265'), 2)
(('168', '168', '146', '3', '3'), 2)
(('265', '168', '168', '168', '43'), 2)
(('3', '265', '146', '3', '142'), 2)
(('3', '265', '168', '43', '3'), 2)
(('6', '3', '6', '91', '3'), 2)
(('175', '146', '142', '175', '142'), 2)
(('3', '265', '265', '146', '142'), 2)
(('142', '142', '3', '142', '104'), 2)
(('175', '142', '265', '142', '3'), 2)
(('3', '3', '265', '146', '3'), 2)
(('43', '43', '265', '265', '3'), 2)
(('3', '265', '3', '43', '3'), 2)
(('265', '265', '168', '168', '43'), 2)
(('265', '168', '78', '168', '265'), 2)
(('142', '142', '3', '104', '146'), 2)
(('265', '168', '78', '3', '3'), 2)
(('3', '3', '265', '146', '265'), 2)
(('142', '146', '142', '265', '175'), 2)
(('3', '265', '146', '3', '3'), 2)
(('3', '265', '3', '142', '146'), 2)
(('265', '142', '119', '142', '265'), 2)
(('3', '3', '3', '43', '168'), 2)
(('43', '3', '265', '3', '43'), 2)
(('265', '142', '146', '175', '265'), 2)
(('265', '168', '43', '3', '3'), 2)
(('43', '265', '265', '43', '168'), 2)
(('146', '265', '142', '265', '265'), 2)
(('78', '168', '3', '168', '265'), 2)
(('78', '168', '168', '3', '78'), 2)
(('78', '78', '78', '5', '3'), 2)
(('3', '104', '3', '3', '265'), 2)
(('43', '3', '168', '168', '265'), 2)
(('3', '146', '168', '168', '3'), 2)
(('78', '3', '3', '265', '265'), 2)
(('265', '142', '3', '265', '142'), 2)
(('104', '146', '265', '142', '142'), 2)
(('265', '3', '3', '43', '3'), 2)
(('168', '43', '3', '3', '3'), 2)
(('195', '195', '195', '195', '6'), 2)
(('168', '168', '3', '78', '3'), 2)
(('175', '265', '119', '104', '3'), 2)
(('146', '175', '175', '265', '142'), 2)
(('168', '168', '43', '3', '3'), 2)
(('168', '340', '168', '168', '265'), 2)
(('3', '3', '168', '168', '146'), 2)
(('146', '3', '3', '168', '168'), 2)
(('142', '142', '175', '142', '265'), 2)
(('146', '104', '265', '146', '142'), 2)
(('3', '146', '265', '142', '146'), 2)
(('43', '168', '168', '3', '43'), 2)
(('168', '43', '168', '265', '43'), 2)
(('104', '3', '3', '146', '104'), 2)
(('142', '3', '142', '3', '175'), 2)
(('43', '168', '3', '265', '3'), 2)
(('3', '265', '265', '168', '78'), 2)
(('3', '5', '3', '3', '3'), 2)
(('175', '3', '142', '3', '3'), 2)
(('175', '142', '104', '142', '146'), 2)
(('265', '3', '142', '146', '3'), 2)
(('3', '3', '265', '78', '168'), 2)
(('146', '142', '142', '3', '265'), 2)
(('142', '119', '142', '3', '142'), 2)
(('175', '142', '175', '142', '146'), 2)
(('142', '146', '142', '119', '146'), 2)
(('3', '91', '5', '5', '5'), 2)
(('142', '265', '142', '3', '265'), 2)
(('265', '265', '78', '195', '78'), 2)
(('142', '146', '146', '265', '142'), 2)
(('78', '265', '265', '265', '3'), 2)
(('168', '3', '265', '43', '43'), 2)
(('142', '142', '265', '142', '119'), 2)
(('3', '168', '43', '168', '3'), 2)
(('168', '265', '146', '168', '146'), 2)
(('3', '168', '265', '43', '43'), 2)
(('3', '265', '265', '265', '146'), 2)
(('168', '146', '168', '3', '265'), 2)
(('43', '43', '43', '265', '265'), 2)
(('265', '168', '168', '265', '340'), 2)
(('102', '102', '265', '102', '102'), 2)
(('43', '3', '265', '265', '3'), 2)
(('43', '265', '168', '168', '43'), 2)
(('104', '3', '265', '3', '175'), 2)
(('102', '168', '265', '265', '265'), 2)
(('3', '3', '146', '142', '3'), 2)
(('265', '265', '43', '43', '3'), 2)
(('146', '3', '168', '3', '168'), 2)
(('3', '3', '168', '3', '43'), 2)
(('168', '168', '265', '195', '3'), 2)
(('142', '142', '146', '104', '265'), 2)
(('6', '5', '3', '5', '5'), 2)
(('146', '142', '175', '142', '142'), 2)
(('265', '142', '142', '3', '146'), 2)
(('142', '3', '146', '142', '175'), 2)
(('168', '43', '168', '3', '3'), 2)
(('142', '3', '265', '104', '265'), 2)
(('168', '168', '168', '340', '265'), 2)
(('265', '146', '168', '3', '168'), 2)
(('142', '119', '142', '265', '142'), 2)
(('265', '168', '265', '43', '43'), 2)
(('168', '3', '265', '3', '43'), 2)
(('168', '3', '168', '3', '43'), 2)
(('3', '3', '265', '265', '142'), 2)
(('3', '104', '3', '104', '104'), 2)
(('142', '175', '119', '265', '142'), 2)
(('265', '3', '265', '146', '265'), 2)
(('168', '43', '168', '3', '43'), 2)
(('33', '4', '3', '3', '33'), 2)
(('265', '265', '3', '78', '168'), 2)
(('265', '265', '168', '146', '168'), 2)
(('43', '265', '168', '265', '43'), 2)
(('168', '265', '265', '43', '43'), 2)
(('146', '3', '142', '142', '265'), 2)
(('142', '175', '3', '265', '142'), 2)
(('142', '142', '146', '265', '265'), 2)
(('142', '3', '175', '175', '146'), 2)
(('265', '146', '168', '168', '3'), 2)
(('146', '3', '3', '3', '3'), 2)
(('168', '168', '168', '3', '146'), 2)
(('265', '340', '168', '265', '265'), 2)
(('168', '43', '168', '168', '3'), 2)
(('5', '3', '6', '5', '3'), 2)
(('265', '175', '142', '3', '175'), 2)
(('43', '168', '43', '43', '168'), 2)
(('146', '168', '265', '168', '146'), 2)
(('3', '146', '3', '3', '168'), 2)
(('265', '265', '195', '168', '265'), 2)
(('265', '168', '3', '43', '3'), 2)
(('146', '3', '142', '3', '3'), 2)
(('265', '3', '43', '3', '265'), 2)
(('43', '168', '265', '168', '168'), 2)
(('265', '175', '146', '142', '265'), 2)
(('142', '146', '142', '175', '119'), 2)
(('142', '265', '142', '119', '142'), 2)
(('43', '265', '43', '3', '43'), 2)
(('142', '3', '265', '175', '142'), 2)
(('340', '168', '168', '265', '168'), 2)
(('142', '142', '3', '265', '104'), 2)
(('168', '78', '78', '78', '78'), 2)
(('265', '43', '3', '265', '3'), 2)
(('119', '142', '142', '142', '146'), 2)
(('168', '168', '265', '102', '102'), 2)
(('265', '104', '265', '3', '142'), 2)
(('265', '142', '142', '265', '142'), 2)
(('142', '142', '175', '3', '3'), 2)
(('78', '6', '168', '265', '168'), 2)
(('175', '142', '265', '142', '175'), 2)
(('168', '146', '168', '146', '3'), 2)
(('43', '168', '43', '265', '168'), 2)
(('3', '146', '265', '265', '146'), 2)
(('168', '43', '43', '168', '43'), 2)
(('142', '3', '142', '142', '265'), 2)
(('175', '142', '142', '175', '175'), 2)
(('168', '168', '146', '168', '146'), 2)
(('146', '3', '265', '265', '168'), 2)
(('142', '142', '3', '3', '142'), 2)
(('3', '3', '265', '142', '265'), 2)
(('3', '3', '142', '3', '265'), 2)
(('142', '142', '265', '265', '119'), 2)
(('146', '168', '146', '168', '168'), 2)
(('142', '265', '3', '3', '3'), 2)
(('43', '3', '3', '265', '168'), 2)
(('142', '104', '142', '265', '142'), 2)
(('168', '265', '265', '146', '168'), 2)
(('104', '3', '142', '142', '265'), 2)
(('168', '168', '168', '3', '43'), 2)
(('265', '265', '168', '102', '265'), 2)
(('3', '3', '265', '3', '142'), 2)
(('3', '168', '146', '168', '168'), 2)
(('265', '3', '142', '3', '104'), 2)
(('168', '265', '43', '265', '340'), 2)
(('168', '265', '146', '168', '3'), 2)
(('168', '146', '265', '168', '168'), 2)
(('265', '142', '3', '104', '142'), 2)
(('43', '43', '168', '3', '265'), 2)
(('265', '265', '3', '168', '43'), 2)
(('5', '5', '3', '6', '91'), 2)
(('146', '265', '3', '142', '142'), 2)
(('146', '146', '146', '104', '265'), 2)
(('168', '43', '168', '43', '43'), 2)
(('142', '265', '3', '175', '175'), 2)
(('142', '265', '142', '3', '175'), 2)
(('142', '265', '142', '265', '265'), 2)
(('168', '3', '265', '265', '146'), 2)
(('146', '142', '265', '3', '265'), 2)
(('265', '3', '168', '168', '43'), 2)
(('104', '3', '3', '265', '142'), 2)
(('142', '146', '142', '104', '104'), 2)
(('104', '265', '3', '3', '104'), 2)
